book,map,section,position,name_phrase,lon_dms,lat_dms,lon_decimal,lat_decimal,catalogue_matched,catalogue_ref_id,catalogue_name,catalogue_match_score
5,18,8,2,Seleukeia city,79°20',35°40',79.3333,35.6667,yes,5.18.08.03,Seleukeia*,100.0
5,18,9,1,The cities by the banks of the Tigrisriver: Dorbeta,76°00',38°00',76.0,38.0,yes,5.18.09.02,Dorbeta (Durbeta),100.0
5,18,9,2,Sapphe,76°00',37°40',76.0,37.6667,yes,5.18.09.03,Sapphe,100.0
5,18,9,3,Deba,76°00',37°20',76.0,37.3333,yes,5.18.09.04,Deba,100.0
5,18,9,4,Singara,76°00',37°00',76.0,37.0,yes,5.18.09.05,Singara,100.0
5,18,9,5,Betooun,77°00',36°45',77.0,36.75,yes,5.18.09.06,Betoun,100.0
5,18,9,6,Labbana,77°50',36°30',77.8333,36.5,yes,5.18.09.07,Labbana* (Lambana*),100.0
5,18,9,7,Birtha,78°45',36°20',78.75,36.3333,yes,5.18.09.08,Birtha,100.0
5,18,9,8,Karthara,79°00',36°15',79.0,36.25,yes,5.18.09.09,Karthara,100.0
5,18,9,9,Manchane,79°10',36°15',79.1667,36.25,yes,5.18.09.10,Manchane,90.8
5,18,9,10,Seleukeia Scaphe,79°45',34°30',79.75,34.5,yes,5.18.09.12,Skaphe,100.0
5,18,9,11,Apameia,79°50',34°20',79.8333,34.3333,yes,5.18.09.13,Apameia,100.0
5,18,10,1,Below which is the junction of the Basileios river and the Tigris near Middle Country; In the rest of Middle Country the following cities: Bithias,72°20',37°40',72.3333,37.6667,yes,5.18.10.01,Bithias,100.0
5,18,10,2,Edessa,72°30',37°30',72.5,37.5,yes,5.18.10.02,Edessa*,100.0
5,18,10,3,Ombraia,73°00',37°10',73.0,37.1667,yes,5.18.10.03,Ombraia,100.0
5,18,10,4,Ammaia,73°20',37°50',73.3333,37.8333,yes,5.18.10.04,Ammaia,100.0
5,18,10,5,Souma,73°30',37°40',73.5,37.6667,yes,5.18.10.05,Suma (Suaimia),100.0
5,18,10,6,Risina,73°30',37°30',73.5,37.5,yes,5.18.10.06,Rhisina,100.0
5,18,10,7,Olibera (or Oxira),73°30',37°00',73.5,37.0,yes,5.18.10.07,Olibera,100.0
5,18,10,8,Sarrara (or Sarrane),74°00',38°15',74.0,38.25,yes,5.18.10.08,Sararra,100.0
5,18,10,9,Sakane (or Sanake),74°20',37°45',74.3333,37.75,yes,5.18.10.09,Sakane,51.1
5,18,11,1,Arxama (or Aroma),74°40',37°15',74.6667,37.25,yes,5.18.11.01,Arxama (Arbaza),100.0
5,18,11,2,Gizama,74°20',37°15',74.3333,37.25,yes,5.18.11.02,Gizama,100.0
5,18,11,3,Sinna,74°15',37°30',74.25,37.5,yes,5.18.11.03,Sinna,100.0
5,18,11,4,Mambouta,74°45',37°25',74.75,37.4167,yes,5.18.11.04,Mambuta (Mambruta),100.0
5,18,11,5,Nisibis,75°10',37°00',75.1667,37.0,yes,5.18.11.05,Nisibis*,81.7
5,18,11,6,Bithiga,75°10',37°45',75.1667,37.75,yes,5.18.11.06,Bithiga,100.0
5,18,11,7,Baxala or Baala,75°30',37°00',75.5,37.0,yes,5.18.11.07,Baxala,93.9
5,18,11,8,Auladis,73°00',36°40',73.0,36.6667,yes,5.18.11.08,Auladis,100.0
5,18,11,9,Ballatha,73°45',36°40',73.75,36.6667,yes,5.18.11.09,Ballatha,100.0
5,18,12,1,Karrai,73°15',36°10',73.25,36.1667,yes,5.18.12.01,Karrhai,100.0
5,18,12,2,Tirittha,73°50',36°15',73.8333,36.25,yes,5.18.12.02,Tirittha,100.0
5,18,12,3,Thengoubis,74°40',36°30',74.6667,36.5,yes,5.18.12.03,Thengubis,100.0
5,18,12,4,Orthaga (or Orgatha),74°40',36°00',74.6667,36.0,yes,5.18.12.04,Orthaga,100.0
5,18,12,5,Eleia,75°40',36°45',75.6667,36.75,yes,5.18.12.05,Eleia,63.3
5,18,12,6,Zama,75°30',36°20',75.5,36.3333,yes,5.18.12.06,Zama,100.0
5,18,12,7,Sinna,76°20',36°40',76.3333,36.6667,yes,5.18.12.07,Sinna,100.0
5,18,12,8,Gorbatha (or Garbatha),77°00',36°15',77.0,36.25,yes,5.18.12.08,Gorbatha,100.0
5,18,12,9,Dabausa (or Badausa),76°00',36°00',76.0,36.0,yes,5.18.13.01,Dabausa,100.0
5,18,12,10,Bariana,77°40',36°00',77.6667,36.0,yes,5.18.13.02,Bariana,100.0
5,18,12,11,Akrabai,73°10',35°50',73.1667,35.8333,yes,5.18.13.03,Akraba,100.0
5,18,12,12,Apphadana,74°00',35°30',74.0,35.5,yes,5.18.13.04,Apphadana,100.0
5,18,12,13,Resaina,74°40',35°40',74.6667,35.6667,yes,5.18.13.05,Rhesaina (Rhaisana),100.0
5,18,12,14,Peliala,75°45',35°50',75.75,35.8333,yes,5.18.13.06,Peliala,100.0
5,18,12,15,Alouanis,74°25',35°20',74.4167,35.3333,yes,5.18.13.07,Aluanis,90.9
5,18,12,16,Bimatra,76°15',35°20',76.25,35.3333,yes,5.18.13.08,Bimatra,100.0
5,18,12,17,Daremma,76°20',35°00',76.3333,35.0,yes,5.18.13.09,Daremma (Daremba),100.0
5,19,1,1,Eremos Arabia is bounded on the north by part of Mesopotamia on the Euphrates river at,76°15',33°20',76.25,33.3333,yes,5.18.01.09,"Grenzpunkt (Arabia Deserta, Babylonien, Mesopotamien)",100.0
5,19,1,2,Euphrates limit point to the inner recess of the [Persian] Maisanites Gulf at,79°00',30°10',79.0,30.1667,yes,5.19.01.11,"Grenzpunkt (Arabia Deserta, Babylonien)/Maisanitischer Golf",100.0
5,19,1,3,by the nearer part of the Persian Gulf to a limit point at,79°00',29°00',79.0,29.0,yes,5.19.01.13,"Grenzpunkt (Arabia Deserta, Arabia Felix)",100.0
5,19,3,1,The cities and komai by the Euphrates river are as follows: Thapsakos,73°30',35°05',73.5,35.0833,yes,5.19.03.02,Thapsakos (Psatakos),100.0
5,19,3,2,Birtha,73°40',35°00',73.6667,35.0,yes,5.19.03.03,Birtha (Bithra),100.0
5,19,3,3,Gadeirda (or Gatheirtha),73°50',34°45',73.8333,34.75,yes,5.19.03.04,Gadeirtha (Gardira),100.0
5,19,3,4,Auzara,74°05',34°30',74.0833,34.5,yes,5.19.03.05,Auzara,100.0
5,19,3,5,Audattha,74°15',34°20',74.25,34.3333,yes,5.19.03.06,Audattha,100.0
5,19,3,6,Dadara,74°20',34°10',74.3333,34.1667,yes,5.19.03.07,Addara,100.0
5,19,3,7,Balagala (or Balagaia),75°00',34°00',75.0,34.0,yes,5.19.03.08,Balagaia,100.0
5,19,3,8,Pharga,75°40',34°00',75.6667,34.0,yes,5.19.03.09,Pharga,100.0
5,19,3,9,Kolarina,75°30',33°40',75.5,33.6667,yes,5.19.03.10,Kolarina,100.0
5,19,3,10,Belgynaia,76°00',33°30',76.0,33.5,yes,5.19.03.11,Belgynaia,100.0
5,19,4,1,By the Persian Gulf these cities: Ammaia,79°00',30°10',79.0,30.1667,yes,5.19.01.11,"Grenzpunkt (Arabia Deserta, Babylonien)/Maisanitischer Golf",100.0
5,19,4,2,Idikara,79°00',29°30',79.0,29.5,yes,5.19.04.03,Idikara (Dikara),100.0
5,19,4,3,Ioukara,79°00',29°15',79.0,29.25,yes,5.19.04.04,Iokura (Iskura),100.0
5,19,5,1,Inland these cities: Barathena,73°20',33°00',73.3333,33.0,yes,5.19.05.01,Barathena,100.0
5,19,5,2,Saue,73°00',33°00',73.0,33.0,yes,5.19.05.02,Save,100.0
5,19,5,3,Choke,72°30',32°30',72.5,32.5,yes,5.19.05.03,Choke (Koche),100.0
5,19,5,4,Gauara,73°40',32°40',73.6667,32.6667,yes,5.19.05.04,Gauara,100.0
5,19,5,5,Aurana,73°15',32°20',73.25,32.3333,yes,5.19.05.05,Aurana,87.8
5,19,5,6,Reganna,75°40',33°20',75.6667,33.3333,yes,5.19.05.06,Rheganna (Beganna),100.0
5,19,5,7,Alata,72°30',32°00',72.5,32.0,yes,5.19.05.07,Alata,100.0
5,19,5,8,Eroupa,72°30',31°15',72.5,31.25,yes,5.19.05.08,Erupa,100.0
5,19,6,1,Themme,75°00',31°40',75.0,31.6667,yes,5.19.06.01,Themme,100.0
5,19,6,2,Louma,75°40',31°00',75.6667,31.0,yes,5.19.06.02,Luma,100.0
5,19,6,3,Thauba (or Thaua),72°45',30°30',72.75,30.5,yes,5.19.06.03,Thauba,100.0
5,19,6,4,Seouia,73°30',30°30',73.5,30.5,yes,5.19.06.04,Sevia,100.0
5,19,6,5,"Dapha, Daphna, Sapha",74°15',30°30',74.25,30.5,yes,5.19.06.05,Dapha,100.0
5,19,6,6,Sora,75°00',30°20',75.0,30.3333,yes,5.19.06.06,Sora,100.0
5,19,6,7,Odagana,76°15',30°40',76.25,30.6667,yes,5.19.06.07,Odagana,100.0
5,19,6,8,Tedion,77°00',30°30',77.0,30.5,yes,5.19.06.08,Tedion,100.0
5,19,6,9,Zagmais,76°30',30°10',76.5,30.1667,yes,5.19.06.09,Zagmais,100.0
5,19,6,10,Arrade,71°30',30°15',71.5,30.25,no,5.19.07.02,Artemita,43.7
5,19,7,1,Obaira,71°00',30°45',71.0,30.75,yes,5.19.07.01,Obaira,100.0
5,19,7,2,Artemita,72°15',30°10',72.25,30.1667,yes,5.19.07.02,Artemita,100.0
5,19,7,3,Banacha,73°15',29°40',73.25,29.6667,yes,5.19.07.03,Banacha,90.8
5,19,7,4,Doumetha,75°00',29°40',75.0,29.6667,yes,5.19.07.04,Dumetha,100.0
5,19,7,5,Alata,75°40',29°30',75.6667,29.5,yes,5.19.07.05,Alata,100.0
5,19,7,6,Bere,76°40',29°30',76.6667,29.5,yes,5.19.07.06,Bere,100.0
5,19,7,7,Kalathousa,77°30',29°30',77.5,29.5,yes,5.19.07.07,Kalathua,100.0
5,19,7,8,Salma,78°20',29°30',78.3333,29.5,yes,5.19.07.08,Salma,100.0
5,20,1,1,"Babylonia is bounded on the north by Mesopotamia along the the Euphrates river as described, on the west by Arabia Deserta at the mountain chain described; on the east by Susiana along the remaining parts of the Tigris river as far as its outflows into the Persian Gulf at",80°30',31°00',80.5,31.0,yes,5.20.01.08,Tigris-Mündung (östliche),100.0
5,20,2,1,"The Basileios river flows through this land, and the one running through Babylonia, and the so-called Maarsares, which joins the Euphrates at the point",78°20',35°40',78.3333,35.6667,yes,5.20.02.04,Euphrat (Einmündung des Naarsares)/Naarsares (Einmündung in Euphrat),100.0
5,20,2,2,The one through Babylon connects at,79°00',34°55',79.0,34.9167,yes,5.20.06.07,Babylon*,96.9
5,20,2,3,"them form lakes and swamps, the midpoint between which is at",78°30',34°30',78.5,34.5,yes,5.20.06.09,Vologaisia,48.9
5,20,4,1,These are the cities and komai in Babylonia on the Tigris river to the sea below Apameia city: Bible,79°00',34°00',79.0,34.0,yes,5.20.04.04,Bible (Bilbe),100.0
5,20,4,2,Didigoua,79°30',33°40',79.5,33.6667,yes,5.20.04.05,Didigua,100.0
5,20,4,3,Pounda,79°40',33°00',79.6667,33.0,yes,5.20.04.06,Punda (Runda),100.0
5,20,4,4,Batracharta,79°40',32°40',79.6667,32.6667,yes,5.20.04.07,Batracharta,100.0
5,20,4,5,Thalatha,80°00',32°10',80.0,32.1667,yes,5.20.04.08,Thalatha,100.0
5,20,4,6,Altha,79°30',31°15',79.5,31.25,yes,5.20.04.09,Altha,100.0
5,20,5,1,"Between the mouths of the Tigrisriver, whose eastern mouth is at",80°30',31°00',80.5,31.0,yes,5.20.01.08,Tigris-Mündung (östliche),100.0
5,20,5,2,western at,79°30',30°15',79.5,30.25,yes,5.20.05.03,Tigris-Mündung (westliche),100.0
5,20,5,3,Teredon,80°00',31°10',80.0,31.1667,yes,5.20.05.04,Teredon*,100.0
5,20,6,1,By part of the Euphrates river: Idikara,77°00',33°20',77.0,33.3333,yes,5.20.06.02,Idikara,100.0
5,20,6,2,Douraba,77°40',34°00',77.6667,34.0,yes,5.20.06.03,Duraba,100.0
5,20,6,3,Thakkona,77°45',34°30',77.75,34.5,yes,5.20.06.04,Thakkona,100.0
5,20,6,4,Thelbengane,78°30',35°30',78.5,35.5,yes,5.20.06.05,Thelbenkane,100.0
5,20,6,5,On the river flowing through Babylon Babylon,79°00',35°00',79.0,35.0,yes,5.20.06.07,Babylon*,100.0
5,20,6,6,Toward the Maarsares river Ouolgaisia,78°20',34°30',78.3333,34.5,yes,5.20.06.09,Vologaisia,100.0
5,20,6,7,Barsita,78°45',34°20',78.75,34.3333,yes,5.20.06.10,Borsippa*,100.0
5,20,7,1,Below these near the swamps and Arabia Deserta Beona or Biana,79°00',32°40',79.0,32.6667,yes,5.20.07.03,Beana,100.0
5,20,7,2,Choudouka,78°00',33°20',78.0,33.3333,yes,5.20.07.04,Chuduka (Chryduka),100.0
5,20,7,3,Choumana,79°00',33°10',79.0,33.1667,yes,5.20.07.05,Chumana (Phumana),100.0
5,20,7,4,Kaisa,76°40',32°50',76.6667,32.8333,yes,5.20.07.06,Kaisa (Kiata),100.0
5,20,7,5,Birande (or Berarinda),77°30',32°30',77.5,32.5,yes,5.20.07.07,Birande (Birambe),100.0
5,20,7,6,Orchoe,78°30',32°40',78.5,32.6667,yes,5.20.07.08,Orchoë*,100.0
5,20,8,1,Bethana,79°00',32°55',79.0,32.9167,yes,5.20.08.01,Beththana,100.0
5,20,8,2,Thelme,76°40',32°00',76.6667,32.0,yes,5.20.08.02,Thelme,63.3
5,20,8,3,Sorthida,77°00',32°30',77.0,32.5,yes,5.20.08.03,Sorthida (Sorbida),100.0
5,20,8,4,Iamba,78°00',31°20',78.0,31.3333,yes,5.20.08.04,Iamba,100.0
5,20,8,5,Rageia,78°40',31°20',78.6667,31.3333,yes,5.20.08.05,Rhagia,100.0
5,20,8,6,Chiriphe,79°15',31°10',79.25,31.1667,yes,5.20.08.06,Chiriphe (Cheiriphe),100.0
5,20,8,7,Ratta,79°15',30°50',79.25,30.8333,yes,5.20.08.07,Rhatta,100.0
6,1,1,1,Tigris to the limit point at,84°00',36°00',84.0,36.0,yes,6.01.01.07,"Grenzpunkt (Assyrien, Medien, Persis, Susiane)",100.0
6,1,1,2,"on the east by the part of Media along the line joining those two limit points, on which is Mt. Chaboras, whose limit points are",80°00',39°30',80.0,39.5,yes,6.01.01.09,Choathras-Gebirge (W-Ende),100.0
6,1,1,3,,83°00',38°00',83.0,38.0,yes,6.01.01.10,Choathras-Gebirge (O-Ende),100.0
6,1,3,1,The cities and komai of Assyrians in that part along the Tigris: Marde,76°00',38°15',76.0,38.25,yes,6.01.03.03,Marde,100.0
6,1,3,2,Saouara,76°00',37°15',76.0,37.25,yes,6.01.03.04,Sauara,87.4
6,1,3,3,Bessara,77°00',37°20',77.0,37.3333,yes,6.01.03.05,Bessara,100.0
6,1,3,4,Belkiana,77°30',37°00',77.5,37.0,yes,6.01.03.06,Belkiana,100.0
6,1,3,5,Ninos,78°00',36°40',78.0,36.6667,yes,6.01.03.07,Ninos* bzw. Ninevi*,100.0
6,1,3,6,Sakada,78°30',36°30',78.5,36.5,yes,6.01.03.08,Sakada,100.0
6,1,3,7,Oroba,79°20',36°20',79.3333,36.3333,yes,6.01.03.09,Oroba,100.0
6,1,3,8,Thelde,80°00',36°00',80.0,36.0,yes,6.01.03.10,Thelde,100.0
6,1,3,9,Ktesiphon,80°00',35°00',80.0,35.0,yes,6.01.03.11,Ktesiphon*,100.0
6,1,4,1,in the remaining interior region: Bethaba or Bithaba,77°40',38°40',77.6667,38.6667,yes,6.01.04.01,Bethaba (Birthaba),100.0
6,1,4,2,Dartha,78°30',38°45',78.5,38.75,yes,6.01.04.02,Dartha (Datha),100.0
6,1,4,3,Zigira,79°40',38°45',79.6667,38.75,yes,6.01.04.03,Zigira (Ziera),100.0
6,1,4,4,Darna,80°30',39°30',80.5,39.5,yes,6.01.04.04,Darna,100.0
6,1,4,5,Obana,81°00',39°00',81.0,39.0,yes,6.01.04.05,Obana,100.0
6,1,4,6,Thesara,81°15',38°20',81.25,38.3333,yes,6.01.04.06,Thesara,93.9
6,1,4,7,Korkoura,78°20',38°10',78.3333,38.1667,yes,6.01.04.07,Korkura,100.0
6,1,4,8,Oroba,79°20',38°10',79.3333,38.1667,yes,6.01.04.08,Oroba,100.0
6,1,5,1,Degia,80°45',38°10',80.75,38.1667,yes,6.01.05.01,Degia,100.0
6,1,5,2,Komopolis,81°30',38°10',81.5,38.1667,yes,6.01.05.02,Komopolis,87.8
6,1,5,3,Dosa,79°00',37°45',79.0,37.75,yes,6.01.05.03,Dosa,100.0
6,1,5,4,Gaugamela,79°30',37°15',79.5,37.25,yes,6.01.05.04,Gaugamela,90.8
6,1,5,5,Sarbena,79°00',37°00',79.0,37.0,yes,6.01.05.05,Sarbena (Garbina),100.0
6,1,5,6,Arbela,80°00',37°15',80.0,37.25,yes,6.01.05.06,Arbela*,100.0
6,1,5,7,Gomara,81°20',37°30',81.3333,37.5,yes,6.01.05.07,Gomara,100.0
6,1,5,8,Phousiana,82°10',37°40',82.1667,37.6667,yes,6.01.05.08,Phusiana,100.0
6,1,5,9,Eisone (or Isonoe),82°30',37°30',82.5,37.5,yes,6.01.05.09,Eisone (Sisone),100.0
6,1,6,1,Soura,83°00',36°40',83.0,36.6667,yes,6.01.06.01,Sura,100.0
6,1,6,2,Chatracharta,80°30',36°10',80.5,36.1667,yes,6.01.06.02,Chatracharta,100.0
6,1,6,3,Apollonia,81°30',36°30',81.5,36.5,yes,6.01.06.03,Apollonia,100.0
6,1,6,4,Theboura,83°20',36°45',83.3333,36.75,yes,6.01.06.04,Bethura,100.0
6,1,6,5,Arrapa,82°00',36°30',82.0,36.5,yes,6.01.06.05,Arrapa (Arata),100.0
6,1,6,6,Kinna,83°20',36°10',83.3333,36.1667,yes,6.01.06.06,Kinna,100.0
6,1,6,7,Artemita,81°15',36°00',81.25,36.0,yes,6.01.06.07,Artemita,100.0
6,1,6,8,Sittake,82°00',35°30',82.0,35.5,yes,6.01.06.08,Sittake,100.0
6,1,7,1,"Rivers flowing through this country into the Tigris river are the Lykos, the springs of which at",78°00',39°00',78.0,39.0,yes,6.01.07.02,Lykos-Quellen,100.0
6,1,7,2,the junction with the Tigris at,79°00',36°30',79.0,36.5,yes,6.01.07.03,Lykos (Mündung in Tigris)/Tigris (Einmündung des Lykos),56.4
6,1,7,3,"the Kapros river, the springs of which at",79°00',39°30',79.0,39.5,yes,6.01.07.04,Kapros-Quellen,100.0
6,1,7,4,the junction with the Tigris at,80°00',35°40',80.0,35.6667,yes,6.01.07.07,Gorgos (Mündung in Tigris)/Tigris (Einmündung des Gorgos),100.0
6,1,7,5,"the Gorgos, whose springs are at",80°20',38°00',80.3333,38.0,yes,6.01.05.06,Arbela*,45.3
6,1,7,6,junction with the Tigris at,80°00',35°20',80.0,35.3333,yes,6.01.03.10,Thelde,60.6
6,2,1,1,limit point with Armenia at the Araxes river: Sanina,80°00',43°00',80.0,43.0,yes,6.02.01.04,Sannina,100.0
6,2,1,2,mouth of the Kambysis river,81°00',42°45',81.0,42.75,yes,6.02.01.05,Kambysos-Mündung,100.0
6,2,1,3,river sources,80°00',41°00',80.0,41.0,yes,6.02.01.06,Kambysos-Quellen,100.0
6,2,1,4,Tazeina,81°40',42°30',81.6667,42.5,yes,6.02.01.07,Tazeina (Gazina),100.0
6,2,1,5,Sabaian Altars,82°30',42°30',82.5,42.5,yes,6.02.01.08,Sabäische (Gabäische) Altäre,100.0
6,2,1,6,mouth of the Kyros river,83°30',42°15',83.5,42.25,yes,6.02.01.09,Kyros-Mündung,89.7
6,2,1,7,river sources,82°00',39°30',82.0,39.5,yes,6.02.01.10,Kyros-Quellen,100.0
6,2,2,1,Of the Kadousians Charax,84°40',42°00',84.6667,42.0,yes,6.02.02.01,Charax der Kadusier,100.0
6,2,2,2,Kyropolis,85°30',41°30',85.5,41.5,yes,6.02.02.02,Kyropolis*,100.0
6,2,2,3,mouth of the Amardos river,86°30',41°30',86.5,41.5,yes,6.02.02.03,Amardos-Mündung,100.0
6,2,2,4,river sources,85°00',38°30',85.0,38.5,yes,6.02.02.04,Amardos-Quellen,100.0
6,2,2,5,"midpoint of the lake linked to it, called Martiane",82°30',39°20',82.5,39.3333,yes,6.02.02.05,Matiane-See (Margiane-See),100.0
6,2,2,6,Amana,87°30',40°40',87.5,40.6667,yes,6.02.02.06,Amana,100.0
6,2,2,7,Akola,88°15',40°15',88.25,40.25,yes,6.02.02.07,Akola,100.0
6,2,2,8,mouth of the Straton or Staon river,90°20',40°00',90.3333,40.0,yes,6.02.02.08,Straton-Mündung,100.0
6,2,2,9,river sources,88°00',38°30',88.0,38.5,yes,6.02.02.09,Straton-Quellen,100.0
6,2,2,10,Mandagarsis,92°00',40°00',92.0,40.0,yes,6.02.02.10,Mandagarsis,100.0
6,2,2,11,mouth of the Charinda river,93°00',40°30',93.0,40.5,yes,6.02.02.11,Charindas-Mündung,100.0
6,2,2,12,limit point toward Hyrkania a,94°00',40°30',94.0,40.5,yes,6.02.02.12,"Grenzpunkt (Hyrkanien, Medien)",100.0
6,2,3,1,On the west it is bounded by Greater Armenia and Assyrians along the eastern lines indicated; on the south by Persis on the line linking the limit point at Assyrians and Sousiane with the point at,94°00',34°30',94.0,34.5,yes,6.02.03.07,"Grenzpunkt (Medien, Parthien, Persis, Wüste Karmanien)",100.0
6,2,3,2,,101°00',33°00',101.0,33.0,no,6.05.01.06,Masdoranon-Gebirge (S-Ende),24.4
6,2,3,3,Parthia is at,94°00',39°00',94.0,39.0,yes,6.02.03.11,"Grenzpunkt (Hyrkanien, Medien, Parthien)",100.0
6,2,4,1,"The most important mountains of Media are the Zagros, midpoint",85°00',38°00',85.0,38.0,yes,6.02.04.02,Zagros (Mitte),100.0
6,2,4,2,"the Orontes, midpoint",88°30',38°00',88.5,38.0,yes,6.02.04.03,Orontes (Mitte),100.0
6,2,4,3,"the Iasonion, midpoint",90°30',36°00',90.5,36.0,yes,6.02.04.04,Iasonion (Mitte),100.0
6,2,4,4,"the western part of Korono, with western limit point at",92°00',38°00',92.0,38.0,yes,6.02.04.05,Koronos-Gebirge (W–Ende),100.0
6,2,4,5,,101°00',39°00',101.0,39.0,yes,6.02.04.06,Koronos-Gebirge (O-Ende),100.0
6,2,7,1,The Zagros Gates are at,84°30',37°00',84.5,37.0,yes,6.02.07.01,Pforte des Zagros,100.0
6,2,7,2,the Kaspian Gates at,94°00',37°00',94.0,37.0,yes,6.02.07.02,Kaspische Pforte,100.0
6,2,8,1,The cities and komai in the interior of Media: Scabina,79°30',42°00',79.5,42.0,yes,6.02.08.02,Skambeina (Skabina),75.2
6,2,8,2,Gabale,80°00',42°00',80.0,42.0,yes,6.02.08.03,Gabale,100.0
6,2,8,3,Ouka,80°40',42°30',80.6667,42.5,yes,6.02.08.04,Uka,100.0
6,2,8,4,Ouarna,81°00',42°00',81.0,42.0,yes,6.02.08.05,Varna,100.0
6,2,8,5,Kandys,83°30',42°00',83.5,42.0,yes,6.02.08.06,Kandys,100.0
6,2,8,6,Gabris,80°20',41°15',80.3333,41.25,yes,6.02.08.07,Gabris,45.0
6,2,8,7,Sozoa,80°50',41°10',80.8333,41.1667,no,6.02.09.02,Azaga (Azata),39.7
6,2,9,1,Tonzarma,81°30',41°30',81.5,41.5,yes,6.02.09.01,Tonzarma (Tonzarba),90.8
6,2,9,2,Azaga,81°15',41°10',81.25,41.1667,yes,6.02.09.02,Azaga (Azata),100.0
6,2,9,3,Morounda,82°20',41°10',82.3333,41.1667,yes,6.02.09.04,Tigrana,48.6
6,2,9,4,Tigrana,82°40',41°30',82.6667,41.5,yes,6.02.09.04,Tigrana,100.0
6,2,9,5,Pharambara,84°10',41°20',84.1667,41.3333,yes,6.02.09.05,Pharambara,100.0
6,2,9,6,Tachasara,84°20',41°00',84.3333,41.0,yes,6.02.09.06,Tachasara (Tochasara),100.0
6,2,10,1,Zalake,86°15',41°00',86.25,41.0,yes,6.02.10.01,Zalake,100.0
6,2,10,2,Alouaka,80°40',40°30',80.6667,40.5,yes,6.02.10.02,Aluaka,100.0
6,2,10,3,Gauzania,82°00',40°40',82.0,40.6667,yes,6.02.10.03,Gauzania,100.0
6,2,10,4,Phazaba,82°30',40°10',82.5,40.1667,yes,6.02.10.04,Phazaba (Phazaka),100.0
6,2,10,5,Pharaspa,85°30',40°30',85.5,40.5,yes,6.02.10.05,Pharaspa,100.0
6,2,10,6,Kourna,86°15',40°30',86.25,40.5,yes,6.02.10.06,Kurna,100.0
6,2,10,7,Phanaspa,86°30',40°00',86.5,40.0,yes,6.02.10.07,Phanaspa,100.0
6,2,10,8,Gabris,84°40',40°20',84.6667,40.3333,yes,6.02.08.07,Gabris,45.0
6,2,10,9,Nande,81°40',39°40',81.6667,39.6667,yes,6.02.10.09,Nande,100.0
6,2,10,10,Zazaka,83°40',39°30',83.6667,39.5,yes,6.02.10.10,Gazaka,100.0
6,2,10,11,Saraka,85°15',39°20',85.25,39.3333,yes,6.02.10.11,Saraka,100.0
6,2,11,1,Mandagara,87°45',39°30',87.75,39.5,yes,6.02.11.01,Mandagara,100.0
6,2,11,2,Aganzaba,89°00',39°30',89.0,39.5,yes,6.02.11.02,Aganzaua (Aganzua),100.0
6,2,11,3,Galla,90°10',39°15',90.1667,39.25,yes,6.02.11.03,Galla,100.0
6,2,11,4,Orakana,91°00',39°30',91.0,39.5,yes,6.02.11.04,Orakana (Orokana),100.0
6,2,11,5,Alicadra,93°00',39°00',93.0,39.0,yes,6.02.11.05,Alikadra,100.0
6,2,11,6,Phanaka,93°20',39°30',93.3333,39.5,yes,6.02.11.06,Phanaka,87.8
6,2,11,7,Nazada,83°00',38°10',83.0,38.1667,yes,6.02.11.07,Nazada,100.0
6,2,11,8,Alinza and its mountain,84°00',38°00',84.0,38.0,yes,6.02.11.08,Alinza bzw. Orosa,100.0
6,2,11,9,Arsisaka,85°00',38°40',85.0,38.6667,yes,6.02.11.09,Arsisaka,100.0
6,2,12,1,Alisdaka,86°40',38°45',86.6667,38.75,yes,6.02.12.01,Alisdaka,100.0
6,2,12,2,Dariausa,87°30',38°30',87.5,38.5,yes,6.02.12.02,Dariausa,100.0
6,2,12,3,Singar,88°00',38°30',88.0,38.5,yes,6.02.02.09,Straton-Quellen,100.0
6,2,12,4,Batina,89°00',38°40',89.0,38.6667,yes,6.02.12.04,Batina (Batiana),100.0
6,2,12,5,Ouesaspe,89°40',38°40',89.6667,38.6667,yes,6.02.12.05,Vesaspe,100.0
6,2,12,6,Nigouza,90°15',38°00',90.25,38.0,no,6.02.16.04,Zania,34.7
6,2,12,7,Sanais,92°00',38°20',92.0,38.3333,yes,6.02.12.07,Sanais (Sanes),100.0
6,2,12,8,Razounda,93°20',38°40',93.3333,38.6667,yes,6.02.12.08,Rhazunda,100.0
6,2,13,1,Oueneka,93°20',38°15',93.3333,38.25,yes,6.02.13.01,Veneka,100.0
6,2,13,2,Bithia,85°30',37°40',85.5,37.6667,yes,6.02.13.02,Bithia,100.0
6,2,13,3,Alinza,86°10',37°45',86.1667,37.75,yes,6.02.13.03,Alinza,100.0
6,2,13,4,Zaranis,86°00',37°00',86.0,37.0,yes,6.02.13.04,Zaranis (Zaniris),100.0
6,2,13,5,Gabena,87°00',37°30',87.0,37.5,yes,6.02.13.05,Gabena,100.0
6,2,13,6,Larasa,87°10',37°10',87.1667,37.1667,yes,6.02.13.06,Larasa,100.0
6,2,14,1,Ekbatana,88°00',37°45',88.0,37.75,yes,6.02.14.01,Akbatana* (Ekbatana*),100.0
6,2,14,2,Chokastra,89°00',37°40',89.0,37.6667,yes,6.02.14.02,Choastra (Chokastra),100.0
6,2,14,3,Niphauanda,88°50',37°10',88.8333,37.1667,yes,6.02.14.03,Niphauanda (Niphauana),100.0
